Texas Holdum
Cards;Chance
[Jack of Spades, 3 of Clubs, Jack of Spades, 3 of Clubs]0.0
[King of Clubs, Jack of Clubs, Jack of Spades, 10 of Clubs]27.0
[2 of Clubs, 7 of Clubs, Ace of Clubs, 10 of Diamonds]44.0
[Ace of Hearts, 5 of Clubs, 6 of Spades, 10 of Diamonds]44.0
[3 of Spades, 6 of Clubs, 3 of Hearts, 8 of Clubs]25.0
[2 of Clubs, 7 of Clubs, Ace of Clubs, King of Diamonds]28.999999999999996
[2 of Clubs, 10 of Clubs, Ace of Clubs, Ace of Diamonds]8.0
[Queen of Hearts, 8 of Diamonds, 6 of Spades, 7 of Spades]53.0
[Queen of Hearts, 7 of Clubs, Ace of Clubs, 3 of Hearts]44.0
[6 of Clubs, 7 of Clubs, 10 of Diamonds, 4 of Clubs]59.0
[Ace of Hearts, 7 of Diamonds, 4 of Hearts, 5 of Diamonds]37.0
[6 of Clubs, Ace of Clubs, 9 of Clubs, 6 of Hearts]32.0
[2 of Clubs, 10 of Hearts, Ace of Clubs, 7 of Hearts]35.0
[2 of Clubs, 7 of Clubs, Ace of Clubs, 8 of Hearts]37.0
[5 of Hearts, 7 of Clubs, 10 of Hearts, 5 of Spades]19.0
[2 of Clubs, 7 of Clubs, Queen of Hearts, 4 of Spades]54.0
[2 of Clubs, 7 of Clubs, Ace of Clubs, Jack of Hearts]28.999999999999996
[2 of Clubs, 7 of Clubs, Ace of Clubs, Queen of Hearts]45.0
[2 of Clubs, 7 of Clubs, Ace of Clubs, King of Hearts]42.0
[2 of Clubs, 7 of Clubs, Ace of Clubs, Ace of Hearts]18.0
[2 of Clubs, 7 of Clubs, Ace of Clubs, 2 of Spades]37.0
[Ace of Hearts, 7 of Clubs, Ace of Clubs, 3 of Spades]25.0
[2 of Clubs, 7 of Clubs, Ace of Clubs, 4 of Spades]21.0
[2 of Clubs, 7 of Clubs, 4 of Hearts, 5 of Spades]30.0
[2 of Clubs, 5 of Hearts, 9 of Diamonds, 6 of Spades]26.0
[2 of Clubs, 7 of Clubs, Ace of Clubs, 7 of Spades]28.999999999999996
[2 of Clubs, 7 of Clubs, Ace of Clubs, 8 of Spades]38.0
[2 of Clubs, 7 of Clubs, Ace of Clubs, 9 of Spades]37.0
[2 of Clubs, 7 of Clubs, Ace of Clubs, 10 of Spades]47.0
[2 of Clubs, 7 of Clubs, Queen of Diamonds, 10 of Diamonds]40.0
[4 of Clubs, 9 of Clubs, 3 of Hearts, 8 of Clubs]45.0
[Queen of Clubs, 8 of Spades, 2 of Diamonds, 5 of Diamonds]38.0
[2 of Clubs, 7 of Clubs, 2 of Diamonds, Queen of Diamonds]28.999999999999996
[5 of Hearts, 10 of Clubs, 5 of Spades, 8 of Clubs]27.0
[Jack of Spades, Ace of Hearts, King of Hearts, 9 of Hearts]53.0
[2 of Clubs, 7 of Clubs, 2 of Diamonds, 9 of Diamonds]31.0
[4 of Spades, King of Clubs, 7 of Diamonds, Jack of Clubs]41.0
[2 of Clubs, 7 of Clubs, 2 of Diamonds, Jack of Diamonds]30.0
[8 of Spades, 10 of Hearts, Jack of Spades, 3 of Clubs]43.0
[2 of Clubs, 7 of Clubs, 2 of Diamonds, King of Diamonds]43.0
[10 of Clubs, 9 of Clubs, 2 of Diamonds, Jack of Clubs]59.0
[2 of Clubs, 7 of Clubs, 2 of Diamonds, 2 of Hearts]32.0
[Queen of Diamonds, 7 of Clubs, 2 of Diamonds, Queen of Hearts]16.0
[3 of Clubs, 3 of Diamonds, 2 of Diamonds, 4 of Hearts]52.0
[2 of Clubs, 7 of Clubs, 2 of Diamonds, 5 of Hearts]35.0
[2 of Clubs, 7 of Clubs, 2 of Diamonds, 6 of Hearts]28.000000000000004
[5 of Diamonds, 7 of Hearts, 4 of Diamonds, 6 of Clubs]33.0
[King of Clubs, 5 of Clubs, 6 of Diamonds, 8 of Hearts]42.0
[2 of Clubs, 7 of Clubs, 2 of Diamonds, 9 of Hearts]33.0
[2 of Clubs, 7 of Clubs, 2 of Diamonds, 10 of Hearts]31.0
[Queen of Hearts, 7 of Clubs, 2 of Diamonds, 6 of Diamonds]32.0
[2 of Clubs, 7 of Clubs, King of Hearts, 5 of Clubs]40.0
[2 of Clubs, 7 of Clubs, 2 of Diamonds, Jack of Hearts]34.0
[6 of Clubs, Queen of Diamonds, 2 of Hearts, Ace of Hearts]39.0
[2 of Clubs, 7 of Clubs, 10 of Hearts, 8 of Diamonds]34.0
[8 of Hearts, 2 of Hearts, 2 of Diamonds, 8 of Spades]12.0
[2 of Clubs, 7 of Clubs, 2 of Diamonds, 4 of Spades]28.000000000000004
[2 of Clubs, 2 of Hearts, 2 of Diamonds, 5 of Spades]64.0
[2 of Clubs, 7 of Clubs, 2 of Diamonds, 6 of Spades]24.0
[2 of Clubs, 7 of Clubs, 6 of Hearts, 2 of Diamonds]19.0
[Queen of Spades, 7 of Clubs, 2 of Diamonds, 8 of Spades]39.0
[2 of Clubs, 7 of Clubs, 2 of Diamonds, 9 of Spades]26.0
[2 of Clubs, 7 of Clubs, 2 of Diamonds, 10 of Spades]28.999999999999996
[4 of Spades, Ace of Clubs, 4 of Clubs, 10 of Hearts]48.0
[Ace of Spades, 2 of Hearts, 7 of Spades, 5 of Diamonds]41.0
[2 of Clubs, 7 of Clubs, 3 of Diamonds, 6 of Diamonds]35.0
[5 of Clubs, 9 of Clubs, 2 of Diamonds, Jack of Diamonds]44.0
[2 of Clubs, 7 of Clubs, 3 of Diamonds, 8 of Diamonds]40.0
[2 of Clubs, 7 of Clubs, 3 of Diamonds, 9 of Diamonds]25.0
[6 of Diamonds, 2 of Diamonds, 10 of Clubs, 10 of Diamonds]22.0
[2 of Clubs, 7 of Clubs, 3 of Diamonds, Jack of Diamonds]46.0
[2 of Clubs, 7 of Clubs, 3 of Diamonds, Queen of Diamonds]45.0
[8 of Hearts, Queen of Hearts, 3 of Diamonds, King of Diamonds]28.999999999999996
[3 of Clubs, 6 of Spades, 3 of Diamonds, Ace of Diamonds]36.0
[2 of Clubs, Ace of Clubs, 5 of Diamonds, 2 of Hearts]44.0
[Queen of Clubs, 7 of Clubs, 3 of Diamonds, 3 of Hearts]59.0
[5 of Spades, 7 of Clubs, Jack of Clubs, 4 of Hearts]45.0
[7 of Diamonds, 2 of Hearts, 3 of Diamonds, 5 of Hearts]25.0
[6 of Spades, 5 of Clubs, Jack of Spades, 3 of Hearts]44.0
[2 of Clubs, 5 of Clubs, 3 of Diamonds, 7 of Hearts]50.0
[2 of Clubs, King of Diamonds, 2 of Hearts, 3 of Hearts]32.0
[5 of Diamonds, Ace of Diamonds, 3 of Diamonds, 9 of Hearts]49.0
[2 of Clubs, 7 of Clubs, 3 of Diamonds, 10 of Hearts]41.0
[2 of Clubs, 7 of Clubs, 3 of Diamonds, Jack of Hearts]50.0
[2 of Clubs, 7 of Clubs, 3 of Diamonds, Queen of Hearts]48.0
[2 of Diamonds, 10 of Diamonds, 9 of Clubs, King of Hearts]28.000000000000004
[Ace of Spades, 7 of Clubs, 3 of Diamonds, Ace of Hearts]23.0
[Queen of Spades, 7 of Clubs, 3 of Diamonds, 2 of Spades]55.00000000000001
[2 of Clubs, 7 of Clubs, 3 of Diamonds, 3 of Spades]40.0
[2 of Clubs, 7 of Clubs, 3 of Diamonds, 4 of Spades]36.0
[2 of Clubs, 7 of Clubs, 3 of Diamonds, 5 of Spades]43.0
[2 of Clubs, 7 of Clubs, 3 of Diamonds, 6 of Spades]47.0
[5 of Hearts, 10 of Clubs, 5 of Clubs, King of Clubs]33.0
[8 of Clubs, King of Diamonds, Jack of Diamonds, 3 of Diamonds]50.0
[2 of Clubs, 7 of Clubs, 3 of Diamonds, 9 of Spades]35.0
[2 of Clubs, 7 of Clubs, Queen of Hearts, 10 of Spades]41.0
[2 of Clubs, 7 of Clubs, 4 of Diamonds, 5 of Diamonds]33.0
[2 of Clubs, 7 of Clubs, 4 of Diamonds, 6 of Diamonds]48.0
[2 of Clubs, 7 of Clubs, 4 of Diamonds, 7 of Diamonds]25.0
[2 of Clubs, 7 of Clubs, 4 of Diamonds, 8 of Diamonds]31.0
[9 of Spades, King of Diamonds, 4 of Diamonds, 9 of Diamonds]26.0
[2 of Clubs, 7 of Clubs, 4 of Diamonds, 10 of Diamonds]38.0
[2 of Clubs, 10 of Diamonds, 4 of Diamonds, 9 of Hearts]47.0
[2 of Clubs, 7 of Clubs, 4 of Diamonds, Queen of Diamonds]43.0
[2 of Clubs, 7 of Clubs, 4 of Diamonds, King of Diamonds]35.0
[2 of Clubs, 7 of Clubs, 4 of Diamonds, Ace of Diamonds]45.0
[4 of Diamonds, 7 of Clubs, 2 of Clubs, 2 of Hearts]26.0
[Jack of Diamonds, 7 of Clubs, 8 of Clubs, Ace of Hearts]28.999999999999996
[2 of Spades, 7 of Clubs, 4 of Diamonds, 4 of Hearts]23.0
[Ace of Diamonds, 7 of Clubs, 9 of Spades, Jack of Hearts]30.0
[2 of Clubs, 7 of Clubs, 4 of Diamonds, 6 of Hearts]43.0
[2 of Clubs, 7 of Clubs, 4 of Diamonds, 7 of Hearts]30.0
[Queen of Diamonds, 6 of Diamonds, 5 of Diamonds, 8 of Hearts]55.00000000000001
[2 of Clubs, 7 of Clubs, 4 of Diamonds, 9 of Hearts]42.0
[2 of Clubs, 7 of Clubs, 4 of Diamonds, 10 of Hearts]31.0
[2 of Clubs, King of Clubs, Ace of Hearts, 9 of Diamonds]49.0
[10 of Hearts, King of Spades, 4 of Diamonds, Queen of Hearts]45.0
[Jack of Clubs, Jack of Hearts, 10 of Diamonds, King of Hearts]73.0
[2 of Clubs, 7 of Clubs, 4 of Diamonds, Ace of Hearts]50.0
[2 of Clubs, 5 of Diamonds, 6 of Clubs, 2 of Spades]30.0
[Ace of Hearts, 7 of Clubs, 4 of Diamonds, 3 of Spades]37.0
[2 of Clubs, 7 of Clubs, 4 of Diamonds, 4 of Spades]22.0
[2 of Clubs, 7 of Clubs, 4 of Diamonds, 5 of Spades]27.0
[4 of Diamonds, 7 of Clubs, 2 of Clubs, 6 of Spades]45.0
[Queen of Clubs, 3 of Diamonds, 4 of Diamonds, 7 of Spades]31.0
[2 of Clubs, 7 of Clubs, 4 of Diamonds, 8 of Spades]39.0
[Queen of Hearts, 7 of Clubs, 4 of Diamonds, 9 of Spades]46.0
[2 of Clubs, 7 of Clubs, 4 of Diamonds, 10 of Spades]47.0
[2 of Clubs, 7 of Clubs, 5 of Diamonds, 6 of Diamonds]36.0
[2 of Clubs, 7 of Clubs, 5 of Diamonds, 7 of Diamonds]25.0
[4 of Spades, 7 of Clubs, 5 of Diamonds, 8 of Diamonds]43.0
[2 of Clubs, Ace of Diamonds, 5 of Diamonds, King of Clubs]49.0
[2 of Clubs, 7 of Clubs, 5 of Diamonds, 10 of Diamonds]28.000000000000004
[Jack of Spades, 10 of Clubs, 7 of Clubs, 7 of Spades]49.0
[7 of Diamonds, 7 of Spades, 5 of Diamonds, Queen of Diamonds]50.0
[3 of Spades, 7 of Clubs, 5 of Diamonds, 5 of Clubs]35.0
[2 of Clubs, 7 of Clubs, 5 of Diamonds, Ace of Diamonds]28.999999999999996
[8 of Diamonds, Ace of Clubs, King of Clubs, 9 of Spades]34.0
[King of Clubs, Queen of Clubs, 7 of Hearts, 3 of Hearts]52.0
[2 of Spades, 7 of Clubs, 5 of Diamonds, 4 of Hearts]47.0
[2 of Diamonds, 7 of Clubs, 5 of Diamonds, 5 of Hearts]28.000000000000004
[Ace of Spades, Ace of Clubs, 5 of Diamonds, 6 of Hearts]66.0
[2 of Clubs, 7 of Clubs, 5 of Diamonds, 7 of Hearts]25.0
[8 of Clubs, Jack of Clubs, 10 of Clubs, 7 of Clubs]34.0
[10 of Clubs, 8 of Hearts, 6 of Hearts, 9 of Hearts]36.0
[2 of Clubs, 7 of Clubs, 5 of Diamonds, 10 of Hearts]37.0
[7 of Spades, 7 of Clubs, 5 of Diamonds, Jack of Hearts]75.0
[Jack of Hearts, 7 of Clubs, 5 of Diamonds, Queen of Hearts]45.0
[2 of Clubs, 7 of Clubs, 5 of Diamonds, King of Hearts]45.0
[2 of Clubs, 8 of Hearts, 9 of Hearts, 5 of Hearts]34.0
[2 of Clubs, 7 of Clubs, 5 of Diamonds, 2 of Spades]32.0
[6 of Diamonds, 8 of Hearts, 7 of Diamonds, 10 of Diamonds]37.0
[10 of Spades, 7 of Clubs, 5 of Diamonds, 5 of Clubs]50.0
[9 of Spades, 7 of Clubs, 3 of Spades, 10 of Spades]42.0
[2 of Spades, 8 of Diamonds, 4 of Diamonds, 6 of Spades]26.0
[2 of Clubs, 7 of Clubs, 5 of Diamonds, 7 of Spades]22.0
[2 of Clubs, 7 of Clubs, 5 of Diamonds, 8 of Spades]41.0
[2 of Clubs, 7 of Clubs, 5 of Diamonds, 9 of Spades]43.0
[3 of Spades, 7 of Clubs, 5 of Diamonds, 10 of Spades]28.999999999999996
[10 of Clubs, 7 of Clubs, King of Hearts, 7 of Diamonds]31.0
[2 of Clubs, 7 of Clubs, 6 of Diamonds, 8 of Diamonds]32.0
[3 of Diamonds, 9 of Spades, Queen of Spades, 5 of Hearts]44.0
[2 of Clubs, 7 of Clubs, 6 of Diamonds, 10 of Diamonds]34.0
[3 of Clubs, 10 of Clubs, Jack of Clubs, 9 of Hearts]24.0
[2 of Clubs, 7 of Clubs, 6 of Diamonds, Queen of Diamonds]35.0
[2 of Clubs, 7 of Clubs, 6 of Diamonds, King of Diamonds]48.0
[2 of Clubs, 7 of Clubs, 6 of Diamonds, Ace of Diamonds]43.0
[7 of Hearts, 6 of Hearts, Ace of Diamonds, 9 of Hearts]45.0
[9 of Hearts, 2 of Spades, 10 of Hearts, King of Hearts]39.0
[9 of Diamonds, 4 of Spades, 3 of Diamonds, 4 of Clubs]43.0
[2 of Clubs, 7 of Clubs, 6 of Diamonds, 5 of Hearts]28.000000000000004
[Ace of Hearts, 9 of Diamonds, Queen of Diamonds, 4 of Diamonds]37.0
[2 of Clubs, 7 of Clubs, 6 of Diamonds, 7 of Hearts]35.0
[3 of Spades, 6 of Diamonds, 6 of Diamonds, 8 of Hearts]38.0
[6 of Clubs, 10 of Clubs, 3 of Hearts, 3 of Spades]43.0
[2 of Clubs, 7 of Clubs, 6 of Diamonds, 10 of Hearts]40.0
[9 of Hearts, 7 of Clubs, 6 of Diamonds, Jack of Hearts]54.0
[7 of Clubs, 6 of Diamonds, 9 of Hearts, 9 of Diamonds]28.999999999999996
[10 of Spades, 7 of Clubs, 6 of Diamonds, King of Hearts]43.0
[2 of Clubs, 7 of Clubs, 6 of Diamonds, Ace of Hearts]25.0
[7 of Clubs, 4 of Clubs, 6 of Clubs, 9 of Hearts]18.0
[2 of Clubs, 7 of Clubs, 6 of Diamonds, 3 of Spades]41.0
[Queen of Hearts, 4 of Spades, 5 of Diamonds, 7 of Clubs]36.0
[2 of Clubs, 7 of Clubs, 6 of Diamonds, 5 of Spades]43.0
[2 of Clubs, 7 of Clubs, 6 of Diamonds, 6 of Spades]31.0
[4 of Clubs, 7 of Clubs, 6 of Diamonds, 7 of Spades]27.0
[2 of Clubs, 7 of Clubs, 6 of Diamonds, 8 of Spades]47.0
[2 of Clubs, 7 of Clubs, 6 of Diamonds, 9 of Spades]47.0
[2 of Clubs, 7 of Clubs, 6 of Diamonds, 10 of Spades]37.0
[2 of Clubs, 7 of Clubs, 7 of Diamonds, 8 of Diamonds]34.0
[2 of Clubs, 7 of Clubs, 7 of Diamonds, 9 of Diamonds]19.0
[2 of Clubs, 7 of Clubs, 7 of Diamonds, 10 of Diamonds]21.0
[2 of Clubs, 7 of Clubs, 7 of Diamonds, Jack of Diamonds]42.0
[2 of Clubs, 7 of Clubs, 7 of Diamonds, Queen of Diamonds]26.0
[2 of Clubs, 6 of Diamonds, 8 of Diamonds, King of Clubs]39.0
[2 of Clubs, 7 of Clubs, 7 of Diamonds, Ace of Diamonds]39.0
[2 of Clubs, 7 of Clubs, 7 of Diamonds, 2 of Hearts]3.0
[3 of Diamonds, Ace of Diamonds, Jack of Clubs, 6 of Hearts]46.0
[2 of Clubs, 7 of Clubs, 7 of Diamonds, 4 of Hearts]14.000000000000002
[2 of Clubs, 7 of Clubs, 5 of Hearts, 5 of Hearts]22.0
[8 of Hearts, 10 of Diamonds, 7 of Diamonds, 6 of Hearts]55.00000000000001
[Jack of Clubs, 5 of Spades, Ace of Spades, 8 of Diamonds]48.0
[2 of Clubs, 7 of Clubs, 7 of Diamonds, 8 of Hearts]27.0
[2 of Clubs, 7 of Clubs, 7 of Diamonds, 9 of Hearts]20.0
[9 of Clubs, King of Diamonds, 4 of Diamonds, Ace of Diamonds]40.0
[2 of Clubs, 7 of Clubs, 7 of Diamonds, Jack of Hearts]27.0
[2 of Clubs, 7 of Clubs, 7 of Diamonds, Queen of Hearts]31.0
[2 of Clubs, 7 of Clubs, King of Hearts, 4 of Hearts]15.0
[7 of Diamonds, 7 of Clubs, 2 of Clubs, Ace of Hearts]65.0
[2 of Clubs, 7 of Clubs, 7 of Diamonds, 2 of Spades]6.0
[2 of Clubs, 7 of Clubs, 7 of Diamonds, 3 of Spades]24.0
[2 of Clubs, 7 of Clubs, 7 of Diamonds, 4 of Spades]33.0
[2 of Clubs, 7 of Clubs, King of Hearts, 5 of Spades]36.0
[8 of Clubs, 7 of Clubs, 7 of Diamonds, 6 of Spades]26.0
[2 of Clubs, 7 of Clubs, 7 of Diamonds, 7 of Spades]20.0
[2 of Clubs, 7 of Clubs, 7 of Diamonds, 8 of Spades]22.0
[2 of Clubs, 2 of Diamonds, 4 of Spades, 5 of Spades]49.0
[6 of Spades, King of Spades, 7 of Diamonds, 10 of Spades]43.0
[2 of Clubs, 7 of Clubs, 8 of Diamonds, 9 of Diamonds]33.0
[2 of Clubs, 7 of Clubs, 8 of Diamonds, 10 of Diamonds]26.0
[2 of Clubs, 7 of Clubs, 8 of Diamonds, Jack of Diamonds]37.0
[2 of Clubs, 7 of Clubs, 8 of Diamonds, Queen of Diamonds]23.0
[2 of Clubs, 7 of Clubs, 8 of Spades, King of Diamonds]61.0
[2 of Clubs, 7 of Clubs, 8 of Diamonds, Ace of Diamonds]35.0
[2 of Clubs, 7 of Clubs, 8 of Diamonds, 2 of Hearts]39.0
[2 of Clubs, 7 of Clubs, 8 of Diamonds, 3 of Hearts]26.0
[7 of Hearts, Jack of Hearts, 8 of Diamonds, King of Diamonds]39.0
[2 of Clubs, 7 of Clubs, 8 of Diamonds, 5 of Hearts]46.0
[2 of Spades, Jack of Clubs, 4 of Spades, 3 of Clubs]34.0
[2 of Clubs, 7 of Clubs, 8 of Diamonds, 7 of Hearts]35.0
[2 of Clubs, 7 of Clubs, 8 of Diamonds, 8 of Hearts]21.0
[2 of Clubs, 7 of Clubs, 8 of Diamonds, 9 of Hearts]27.0
[2 of Clubs, 7 of Clubs, 8 of Diamonds, 10 of Hearts]42.0
[2 of Clubs, 7 of Clubs, 8 of Diamonds, Jack of Hearts]24.0
[King of Hearts, Ace of Hearts, King of Clubs, Queen of Hearts]47.0
[2 of Clubs, 7 of Clubs, 8 of Diamonds, King of Hearts]28.000000000000004
[2 of Clubs, 7 of Clubs, 8 of Diamonds, Ace of Hearts]30.0
[5 of Spades, 9 of Clubs, 8 of Diamonds, 4 of Clubs]33.0
[King of Diamonds, King of Hearts, Ace of Hearts, 9 of Spades]56.99999999999999
[2 of Hearts, 7 of Clubs, 8 of Diamonds, 4 of Spades]35.0
[2 of Clubs, 4 of Spades, 8 of Diamonds, 5 of Spades]33.0
[9 of Diamonds, 7 of Hearts, 4 of Spades, 6 of Spades]39.0
[2 of Clubs, 7 of Clubs, 8 of Diamonds, 7 of Spades]27.0
[2 of Clubs, 8 of Hearts, 8 of Diamonds, Ace of Diamonds]19.0
[2 of Clubs, 7 of Clubs, King of Clubs, Queen of Spades]28.999999999999996
[2 of Clubs, 7 of Clubs, 8 of Diamonds, 10 of Spades]40.0
[2 of Clubs, 7 of Clubs, 9 of Diamonds, 10 of Diamonds]28.999999999999996
[7 of Clubs, 6 of Spades, 7 of Clubs, Jack of Diamonds]30.0
[2 of Clubs, 7 of Clubs, 9 of Diamonds, Queen of Diamonds]44.0
[2 of Clubs, 7 of Clubs, 9 of Diamonds, King of Diamonds]40.0
[2 of Clubs, 7 of Clubs, 9 of Diamonds, Ace of Diamonds]34.0
[2 of Clubs, 7 of Clubs, 9 of Diamonds, 2 of Hearts]30.0
[2 of Clubs, 7 of Clubs, 9 of Diamonds, 3 of Hearts]42.0
[King of Spades, 5 of Hearts, 2 of Spades, Jack of Diamonds]46.0
[2 of Clubs, 7 of Clubs, 9 of Diamonds, 5 of Hearts]25.0
[9 of Clubs, King of Diamonds, 6 of Hearts, 5 of Diamonds]52.0
[2 of Clubs, 7 of Clubs, 9 of Diamonds, 7 of Hearts]19.0
[2 of Clubs, 7 of Clubs, 9 of Diamonds, 8 of Hearts]43.0
[2 of Clubs, King of Spades, 5 of Spades, 10 of Spades]49.0
[2 of Clubs, 7 of Clubs, 9 of Diamonds, 10 of Hearts]23.0
[2 of Clubs, 7 of Clubs, 9 of Diamonds, Jack of Hearts]23.0
[2 of Clubs, 7 of Clubs, 9 of Diamonds, Queen of Hearts]22.0
[2 of Clubs, 7 of Clubs, 9 of Diamonds, King of Hearts]34.0
[2 of Clubs, 7 of Clubs, 9 of Diamonds, Ace of Hearts]28.000000000000004
[2 of Clubs, 7 of Clubs, 9 of Diamonds, 2 of Spades]16.0
[2 of Clubs, 7 of Clubs, 9 of Diamonds, 3 of Spades]34.0
[2 of Clubs, Queen of Hearts, 9 of Diamonds, 6 of Spades]11.0
[8 of Diamonds, 2 of Clubs, Ace of Diamonds, Jack of Clubs]19.0
[2 of Clubs, 7 of Clubs, 9 of Diamonds, 6 of Spades]35.0
[2 of Clubs, 7 of Clubs, King of Hearts, 7 of Spades]17.0
[2 of Clubs, 7 of Clubs, 9 of Diamonds, 8 of Spades]33.0
[2 of Clubs, 7 of Clubs, 9 of Diamonds, 9 of Spades]16.0
[2 of Clubs, 7 of Clubs, 9 of Diamonds, 10 of Spades]31.0
[2 of Clubs, 7 of Clubs, 10 of Diamonds, Jack of Diamonds]27.0
[2 of Clubs, 7 of Clubs, 10 of Diamonds, Queen of Diamonds]30.0
[2 of Clubs, 9 of Hearts, 10 of Diamonds, King of Diamonds]37.0
[10 of Clubs, 4 of Hearts, 3 of Clubs, Ace of Diamonds]44.0
[2 of Clubs, 7 of Clubs, 10 of Diamonds, 2 of Hearts]35.0
[2 of Clubs, 3 of Clubs, 10 of Diamonds, 3 of Hearts]38.0
[Jack of Hearts, 7 of Clubs, 10 of Diamonds, 4 of Hearts]36.0
[2 of Hearts, Jack of Clubs, 4 of Spades, 7 of Hearts]47.0
[2 of Clubs, Jack of Clubs, 10 of Diamonds, 6 of Hearts]43.0
[2 of Clubs, 7 of Clubs, 10 of Diamonds, 7 of Hearts]35.0
[2 of Clubs, 7 of Clubs, 10 of Diamonds, 8 of Hearts]32.0
[2 of Clubs, 7 of Hearts, 6 of Clubs, 8 of Diamonds]35.0
[Queen of Clubs, 10 of Hearts, 2 of Hearts, 10 of Hearts]31.0
[2 of Clubs, 7 of Clubs, King of Hearts, Jack of Hearts]25.0
[2 of Clubs, 7 of Clubs, 10 of Diamonds, Queen of Hearts]28.999999999999996
[2 of Clubs, 7 of Clubs, 10 of Diamonds, King of Hearts]38.0
[2 of Clubs, 7 of Clubs, 10 of Diamonds, Ace of Hearts]33.0
[2 of Clubs, 7 of Clubs, 10 of Diamonds, 2 of Spades]23.0
[2 of Clubs, 7 of Clubs, 10 of Diamonds, 3 of Spades]56.99999999999999
[2 of Clubs, 7 of Clubs, 10 of Diamonds, 4 of Spades]39.0
[2 of Clubs, 7 of Clubs, 10 of Diamonds, 5 of Spades]53.0
[8 of Spades, 7 of Clubs, 10 of Diamonds, 6 of Spades]35.0
[2 of Clubs, 7 of Clubs, 10 of Diamonds, 7 of Spades]25.0
[2 of Clubs, 7 of Clubs, 10 of Diamonds, 8 of Spades]25.0
[6 of Diamonds, 3 of Clubs, 10 of Diamonds, 9 of Spades]30.0
[2 of Clubs, 7 of Clubs, 10 of Diamonds, 10 of Spades]16.0
[2 of Clubs, 7 of Clubs, Jack of Diamonds, Queen of Diamonds]37.0
[2 of Clubs, 7 of Clubs, Jack of Diamonds, King of Diamonds]37.0
[2 of Clubs, 7 of Clubs, 2 of Clubs, Ace of Diamonds]19.0
[Queen of Clubs, 7 of Clubs, Jack of Diamonds, 2 of Hearts]42.0
[9 of Clubs, 7 of Clubs, Jack of Diamonds, 3 of Hearts]35.0
[2 of Clubs, 7 of Clubs, Jack of Diamonds, 4 of Hearts]46.0
[2 of Clubs, 7 of Clubs, Jack of Diamonds, 5 of Hearts]47.0
[2 of Clubs, 7 of Clubs, Jack of Diamonds, 6 of Hearts]40.0
[9 of Hearts, 7 of Clubs, Jack of Diamonds, 9 of Clubs]28.999999999999996
[10 of Diamonds, Ace of Diamonds, Jack of Diamonds, 8 of Hearts]46.0
[2 of Clubs, 5 of Spades, Jack of Diamonds, 9 of Hearts]37.0
[2 of Clubs, 7 of Clubs, Jack of Diamonds, 10 of Hearts]28.999999999999996
[Ace of Clubs, King of Spades, Queen of Spades, Jack of Hearts]52.0
[2 of Clubs, 7 of Clubs, Jack of Diamonds, Queen of Hearts]35.0
[King of Clubs, 3 of Clubs, 2 of Hearts, Jack of Diamonds]45.0
[King of Clubs, 3 of Diamonds, 3 of Clubs, King of Diamonds]0.0
[10 of Diamonds, 4 of Hearts, Ace of Diamonds, 10 of Hearts]17.0
[2 of Hearts, 7 of Clubs, Jack of Diamonds, 3 of Spades]27.0
[2 of Clubs, 7 of Clubs, Jack of Diamonds, 4 of Spades]28.000000000000004
[7 of Clubs, 3 of Clubs, Queen of Diamonds, Queen of Clubs]27.0
[3 of Diamonds, 5 of Diamonds, Queen of Clubs, Jack of Hearts]40.0
[Queen of Clubs, 7 of Clubs, Jack of Diamonds, 7 of Spades]37.0
[2 of Clubs, 7 of Clubs, Jack of Diamonds, 8 of Spades]37.0
[2 of Clubs, 7 of Clubs, Jack of Diamonds, 9 of Spades]24.0
[2 of Clubs, 7 of Clubs, Jack of Diamonds, 10 of Spades]28.999999999999996
[3 of Clubs, 6 of Clubs, Jack of Clubs, 2 of Spades]55.00000000000001
[4 of Hearts, 8 of Diamonds, Jack of Hearts, Jack of Diamonds]15.0
[7 of Hearts, Queen of Clubs, Queen of Diamonds, 2 of Hearts]39.0
[2 of Clubs, 7 of Clubs, Queen of Diamonds, 3 of Hearts]34.0
[4 of Hearts, 4 of Spades, 4 of Clubs, 2 of Clubs]71.0
[King of Diamonds, 7 of Spades, 4 of Hearts, Queen of Clubs]43.0
[8 of Spades, 2 of Spades, Ace of Diamonds, Ace of Hearts]23.0
[Ace of Clubs, 7 of Clubs, Queen of Diamonds, 7 of Hearts]51.0
[2 of Clubs, 7 of Clubs, Queen of Diamonds, 8 of Hearts]40.0
[2 of Clubs, 7 of Clubs, Queen of Diamonds, 9 of Hearts]30.0
[7 of Diamonds, 7 of Spades, Jack of Spades, Ace of Diamonds]50.0
[Jack of Clubs, 7 of Clubs, Queen of Diamonds, Jack of Hearts]26.0
[2 of Clubs, Queen of Diamonds, 10 of Hearts, Queen of Hearts]35.0
[2 of Clubs, 7 of Clubs, Queen of Diamonds, King of Hearts]25.0
[2 of Clubs, 7 of Clubs, Queen of Diamonds, Ace of Hearts]39.0
[2 of Clubs, 7 of Clubs, Queen of Diamonds, 2 of Spades]18.0
[8 of Clubs, Ace of Clubs, Queen of Diamonds, 3 of Spades]65.0
[Ace of Clubs, 5 of Hearts, 6 of Spades, 4 of Spades]27.0
